# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 x3 y3 vx3 vy3 x4 y4 vx4 vy4 x5 y5 vx5 vy5 x6 y6 vx6 vy6 x7 y7 vx7 vy7 x8 y8 vx8 vy8 x9 y9 vx9 vy9 x10 y10 vx10 vy10 x11 y11 vx11 vy11 x12 y12 vx12 vy12 x13 y13 vx13 vy13 x14 y14 vx14 vy14 x15 y15 vx15 vy15 x16 y16 vx16 vy16 x17 y17 vx17 vy17 x18 y18 vx18 vy18 x19 y19 vx19 vy19 x20 y20 vx20 vy20 x21 y21 vx21 vy21 x22 y22 vx22 vy22 x23 y23 vx23 vy23 x24 y24 vx24 vy24
3.501 1.87079 1.44003 0.0583055 0.830255 4.99666 4.55782 0.475099 0.825807 8.33776 1.69059 0.953374 0.00683225 8.45309 1.22583 0.510261 -0.125916 7.81777 1.85922 -0.345767 -0.647105 0.667254 1.27748 -0.687563 -1.05195 6.04922 2.61845 0.775745 -0.204195 1.85575 0.114846 -0.898101 0.927863 9.25654 0.507255 0.739753 -0.80722 7.32239 2.90766 -0.288757 -0.121586 0.799884 3.77742 0.647442 -0.349208 2.79341 4.13967 0.247879 0.218999 8.05667 8.34224 0.873085 0.954654 9.63658 3.0585 1.04681 0.147549 6.37041 6.27764 -0.560675 0.364936 4.22324 9.08074 0.730241 0.68954 1.51431 5.01124 -0.99891 -0.853013 5.11275 8.64543 0.0322038 0.5652 9.29667 6.82276 0.489807 -0.14915 9.65849 7.85686 0.639915 0.533693 1.13315 9.28128 0.742737 -0.624342 3.68058 8.31899 0.099185 -0.899326 3.55251 6.27639 0.0658878 -0.207361 6.74414 9.38021 0.0221302 0.299021 9.62421 6.72486 -0.526325 -0.459432
3.551 1.87371 1.48154 0.0583055 0.830255 5.02041 4.59911 0.475099 0.825807 8.38543 1.69093 0.953374 0.00683225 8.4786 1.21954 0.510261 -0.125916 7.80048 1.82686 -0.345767 -0.647105 0.632876 1.22489 -0.687563 -1.05195 6.08801 2.60824 0.775745 -0.204195 1.81084 0.161239 -0.898101 0.927863 9.29353 0.466894 0.739753 -0.80722 7.30796 2.90158 -0.288757 -0.121586 0.832256 3.75996 0.647442 -0.349208 2.80581 4.15062 0.247879 0.218999 8.10033 8.38998 0.873085 0.954654 9.68892 3.06588 1.04681 0.147549 6.34238 6.29589 -0.560675 0.364936 4.25975 9.11522 0.730241 0.68954 1.46437 4.96859 -0.99891 -0.853013 5.11436 8.67369 0.0322038 0.5652 9.32116 6.8153 0.489807 -0.14915 9.69049 7.88354 0.639915 0.533693 1.17028 9.25006 0.742737 -0.624342 3.68554 8.27402 0.099185 -0.899326 3.5558 6.26602 0.0658878 -0.207361 6.74525 9.39516 0.0221302 0.299021 9.59789 6.70189 -0.526325 -0.459432
3.601 1.87662 1.52306 0.0583055 0.830255 5.04417 4.6404 0.475099 0.825807 8.4331 1.69127 0.953374 0.00683225 8.50412 1.21324 0.510261 -0.125916 7.7832 1.79451 -0.345767 -0.647105 0.598498 1.17229 -0.687563 -1.05195 6.12679 2.59803 0.775745 -0.204195 1.76594 0.207632 -0.898101 0.927863 9.33052 0.426533 0.739753 -0.80722 7.29352 2.8955 -0.288757 -0.121586 0.864628 3.7425 0.647442 -0.349208 2.8182 4.16157 0.247879 0.218999 8.14398 8.43771 0.873085 0.954654 9.74126 3.07326 1.04681 0.147549 6.31434 6.31413 -0.560675 0.364936 4.29627 9.1497 0.730241 0.68954 1.41442 4.92594 -0.99891 -0.853013 5.11597 8.70195 0.0322038 0.5652 9.34565 6.80784 0.489807 -0.14915 9.72249 7.91023 0.639915 0.533693 1.20742 9.21884 0.742737 -0.624342 3.6905 8.22905 0.099185 -0.899326 3.5591 6.25565 0.0658878 -0.207361 6.74636 9.41011 0.0221302 0.299021 9.57157 6.67892 -0.526325 -0.459432
3.651 1.87954 1.56457 0.0583055 0.830255 5.06792 4.68169 0.475099 0.825807 8.48077 1.69161 0.953374 0.00683225 8.52963 1.20695 0.510261 -0.125916 7.76591 1.76215 -0.345767 -0.647105 0.56412 1.11969 -0.687563 -1.05195 6.16558 2.58782 0.775745 -0.204195 1.72103 0.254025 -0.898101 0.927863 9.3675 0.386172 0.739753 -0.80722 7.27908 2.88942 -0.288757 -0.121586 0.897 3.72504 0.647442 -0.349208 2.8306 4.17252 0.247879 0.218999 8.18763 8.48544 0.873085 0.954654 9.7936 3.08064 1.04681 0.147549 6.28631 6.33238 -0.560675 0.364936 4.33278 9.18418 0.730241 0.68954 1.36447 4.88329 -0.99891 -0.853013 5.11758 8.73021 0.0322038 0.5652 9.37014 6.80039 0.489807 -0.14915 9.75448 7.93691 0.639915 0.533693 1.24456 9.18763 0.742737 -0.624342 3.69546 8.18409 0.099185 -0.899326 3.56239 6.24529 0.0658878 -0.207361 6.74746 9.42506 0.0221302 0.299021 9.54526 6.65595 -0.526325 -0.459432
3.701 1.88246 1.60608 0.0583055 0.830255 5.09167 4.72298 0.475099 0.825807 8.52844 1.69195 0.953374 0.00683225 8.55514 1.20065 0.510261 -0.125916 7.74862 1.7298 -0.345767 -0.647105 0.529742 1.06709 -0.687563 -1.05195 6.20437 2.57761 0.775745 -0.204195 1.67613 0.300418 -0.898101 0.927863 9.40449 0.345811 0.739753 -0.80722 7.26464 2.88334 -0.288757 -0.121586 0.929373 3.70758 0.647442 -0.349208 2.84299 4.18347 0.247879 0.218999 8.23129 8.53317 0.873085 0.954654 9.84594 3.08801 1.04681 0.147549 6.25828 6.35063 -0.560675 0.364936 4.36929 9.21865 0.730241 0.68954 1.31453 4.84064 -0.99891 -0.853013 5.11919 8.75847 0.0322038 0.5652 9.39463 6.79293 0.489807 -0.14915 9.78648 7.96359 0.639915 0.533693 1.28169 9.15641 0.742737 -0.624342 3.70042 8.13912 0.099185 -0.899326 3.56569 6.23492 0.0658878 -0.207361 6.74857 9.44001 0.0221302 0.299021 9.51894 6.63297 -0.526325 -0.459432
3.751 1.88537 1.6476 0.0583055 0.830255 5.11543 4.76427 0.475099 0.825807 8.5761 1.69229 0.953374 0.00683225 8.58066 1.19435 0.510261 -0.125916 7.73133 1.69744 -0.345767 -0.647105 0.495364 1.0145 -0.687563 -1.05195 6.24315 2.5674 0.775745 -0.204195 1.63122 0.346812 -0.898101 0.927863 9.44148 0.30545 0.739753 -0.80722 7.25021 2.87726 -0.288757 -0.121586 0.961745 3.69012 0.647442 -0.349208 2.85538 4.19442 0.247879 0.218999 8.27494 8.58091 0.873085 0.954654 9.89828 3.09539 1.04681 0.147549 6.23024 6.36887 -0.560675 0.364936 4.4058 9.25313 0.730241 0.68954 1.26458 4.79799 -0.99891 -0.853013 5.1208 8.78673 0.0322038 0.5652 9.41076 6.79716 0.292722 0.126395 9.81847 7.99028 0.639915 0.533693 1.31883 9.12519 0.742737 -0.624342 3.70538 8.09415 0.099185 -0.899326 3.56898 6.22455 0.0658878 -0.207361 6.74968 9.45496 0.0221302 0.299021 9.50099 6.59831 -0.329239 -0.734978
3.801 1.88829 1.68911 0.0583055 0.830255 5.13918 4.80556 0.475099 0.825807 8.62377 1.69264 0.953374 0.00683225 8.60617 1.18806 0.510261 -0.125916 7.71404 1.66509 -0.345767 -0.647105 0.460985 0.961898 -0.687563 -1.05195 6.28194 2.55719 0.775745 -0.204195 1.58632 0.393205 -0.898101 0.927863 9.47847 0.265089 0.739753 -0.80722 7.23577 2.87119 -0.288757 -0.121586 0.994117 3.67266 0.647442 -0.349208 2.86778 4.20537 0.247879 0.218999 8.3186 8.62864 0.873085 0.954654 9.84975 3.10277 -1.04681 0.147549 6.20221 6.38712 -0.560675 0.364936 4.44231 9.28761 0.730241 0.68954 1.21464 4.75534 -0.99891 -0.853013 5.12241 8.81499 0.0322038 0.5652 9.42539 6.80348 0.292722 0.126395 9.85047 8.01696 0.639915 0.533693 1.35597 9.09397 0.742737 -0.624342 3.71034 8.04919 0.099185 -0.899326 3.57228 6.21418 0.0658878 -0.207361 6.75078 9.46991 0.0221302 0.299021 9.48452 6.56156 -0.329239 -0.734978
3.851 1.8912 1.73062 0.0583055 0.830255 5.16294 4.84685 0.475099 0.825807 8.67144 1.69298 0.953374 0.00683225 8.63168 1.18176 0.510261 -0.125916 7.69675 1.63273 -0.345767 -0.647105 0.426607 0.909301 -0.687563 -1.05195 6.32073 2.54698 0.775745 -0.204195 1.54141 0.439598 -0.898101 0.927863 9.51545 0.224728 0.739753 -0.80722 7.22133 2.86511 -0.288757 -0.121586 1.02649 3.6552 0.647442 -0.349208 2.88017 4.21632 0.247879 0.218999 8.36225 8.67637 0.873085 0.954654 9.79741 3.11015 -1.04681 0.147549 6.17418 6.40537 -0.560675 0.364936 4.47883 9.32208 0.730241 0.68954 1.16469 4.71269 -0.99891 -0.853013 5.12402 8.84325 0.0322038 0.5652 9.44003 6.8098 0.292722 0.126395 9.88246 8.04365 0.639915 0.533693 1.39311 9.06276 0.742737 -0.624342 3.71529 8.00422 0.099185 -0.899326 3.57557 6.20381 0.0658878 -0.207361 6.75189 9.48486 0.0221302 0.299021 9.46806 6.52481 -0.329239 -0.734978
3.901 1.89412 1.77213 0.0583055 0.830255 5.18669 4.88814 0.475099 0.825807 8.71911 1.69332 0.953374 0.00683225 8.65719 1.17547 0.510261 -0.125916 7.67947 1.60038 -0.345767 -0.647105 0.392229 0.856703 -0.687563 -1.05195 6.35952 2.53677 0.775745 -0.204195 1.49651 0.485991 -0.898101 0.927863 9.55244 0.184367 0.739753 -0.80722 7.20689 2.85903 -0.288757 -0.121586 1.05886 3.63774 0.647442 -0.349208 2.89257 4.22727 0.247879 0.218999 8.40591 8.7241 0.873085 0.954654 9.74507 3.11752 -1.04681 0.147549 6.14614 6.42361 -0.560675 0.364936 4.51534 9.35656 0.730241 0.68954 1.11475 4.67004 -0.99891 -0.853013 5.12563 8.87151 0.0322038 0.5652 9.45466 6.81612 0.292722 0.126395 9.88592 8.07033 -0.639915 0.533693 1.43024 9.03154 0.742737 -0.624342 3.72025 7.95926 0.099185 -0.899326 3.57886 6.19345 0.0658878 -0.207361 6.753 9.49981 0.0221302 0.299021 9.4516 6.48806 -0.329239 -0.734978
3.951 1.89703 1.81365 0.0583055 0.830255 5.21045 4.92943 0.475099 0.825807 8.76678 1.69366 0.953374 0.00683225 8.68271 1.16917 0.510261 -0.125916 7.66218 1.56802 -0.345767 -0.647105 0.357851 0.804105 -0.687563 -1.05195 6.3983 2.52656 0.775745 -0.204195 1.4516 0.532384 -0.898101 0.927863 9.58943 0.144006 0.739753 -0.80722 7.19245 2.85295 -0.288757 -0.121586 1.09123 3.62028 0.647442 -0.349208 2.90496 4.23822 0.247879 0.218999 8.44956 8.77184 0.873085 0.954654 9.69273 3.1249 -1.04681 0.147549 6.11811 6.44186 -0.560675 0.364936 4.55185 9.39104 0.730241 0.68954 1.0648 4.62739 -0.99891 -0.853013 5.12724 8.89977 0.0322038 0.5652 9.4693 6.82244 0.292722 0.126395 9.85393 8.09702 -0.639915 0.533693 1.46738 9.00032 0.742737 -0.624342 3.72521 7.91429 0.099185 -0.899326 3.58216 6.18308 0.0658878 -0.207361 6.7541 9.51476 0.0221302 0.299021 9.43514 6.45132 -0.329239 -0.734978
4.001 1.89995 1.85516 0.0583055 0.830255 5.2342 4.97072 0.475099 0.825807 8.81445 1.694 0.953374 0.00683225 8.70822 1.16288 0.510261 -0.125916 7.64489 1.53567 -0.345767 -0.647105 0.323473 0.751508 -0.687563 -1.05195 6.43709 2.51635 0.775745 -0.204195 1.4067 0.578777 -0.898101 0.927863 9.62642 0.103645 0.739753 -0.80722 7.17802 2.84687 -0.288757 -0.121586 1.12361 3.60282 0.647442 -0.349208 2.91735 4.24917 0.247879 0.218999 8.49321 8.81957 0.873085 0.954654 9.64039 3.13228 -1.04681 0.147549 6.09007 6.46011 -0.560675 0.364936 4.58836 9.42551 0.730241 0.68954 1.01486 4.58474 -0.99891 -0.853013 5.12885 8.92803 0.0322038 0.5652 9.48394 6.82876 0.292722 0.126395 9.82193 8.1237 -0.639915 0.533693 1.50452 8.96911 0.742737 -0.624342 3.73017 7.86932 0.099185 -0.899326 3.58545 6.17271 0.0658878 -0.207361 6.75521 9.52972 0.0221302 0.299021 9.41868 6.41457 -0.329239 -0.734978
4.051 1.90286 1.89667 0.0583055 0.830255 5.25796 5.01201 0.475099 0.825807 8.86212 1.69434 0.953374 0.00683225 8.73373 1.15658 0.510261 -0.125916 7.6276 1.50331 -0.345767 -0.647105 0.289095 0.69891 -0.687563 -1.05195 6.47588 2.50614 0.775745 -0.204195 1.36179 0.62517 -0.898101 0.927863 9.6634 0.136325 0.739753 0.80722 7.16358 2.84079 -0.288757 -0.121586 1.15598 3.58536 0.647442 -0.349208 2.92975 4.26012 0.247879 0.218999 8.53687 8.8673 0.873085 0.954654 9.58805 3.13966 -1.04681 0.147549 6.06204 6.47836 -0.560675 0.364936 4.62487 9.45999 0.730241 0.68954 0.96491 4.54208 -0.99891 -0.853013 5.13046 8.95629 0.0322038 0.5652 9.49857 6.83508 0.292722 0.126395 9.78993 8.15039 -0.639915 0.533693 1.54165 8.93789 0.742737 -0.624342 3.73513 7.82436 0.099185 -0.899326 3.58875 6.16234 0.0658878 -0.207361 6.75632 9.54467 0.0221302 0.299021 9.40221 6.37782 -0.329239 -0.734978
4.101 1.90578 1.93818 0.0583055 0.830255 5.28171 5.0533 0.475099 0.825807 8.90979 1.69469 0.953374 0.00683225 8.75925 1.15028 0.510261 -0.125916 7.61031 1.47095 -0.345767 -0.647105 0.254717 0.646312 -0.687563 -1.05195 6.51467 2.49593 0.775745 -0.204195 1.31689 0.671564 -0.898101 0.927863 9.70039 0.176686 0.739753 0.80722 7.14914 2.83471 -0.288757 -0.121586 1.18835 3.5679 0.647442 -0.349208 2.94214 4.27107 0.247879 0.218999 8.58052 8.91504 0.873085 0.954654 9.53571 3.14703 -1.04681 0.147549 6.03401 6.4966 -0.560675 0.364936 4.66139 9.49447 0.730241 0.68954 0.914965 4.49943 -0.99891 -0.853013 5.13207 8.98455 0.0322038 0.5652 9.51321 6.8414 0.292722 0.126395 9.75794 8.17707 -0.639915 0.533693 1.57879 8.90667 0.742737 -0.624342 3.74009 7.77939 0.099185 -0.899326 3.59204 6.15197 0.0658878 -0.207361 6.75742 9.55962 0.0221302 0.299021 9.38575 6.34107 -0.329239 -0.734978
4.151 1.90869 1.9797 0.0583055 0.830255 5.30547 5.09459 0.475099 0.825807 8.95745 1.69503 0.953374 0.00683225 8.78476 1.14399 0.510261 -0.125916 7.59302 1.4386 -0.345767 -0.647105 0.220339 0.593715 -0.687563 -1.05195 6.55345 2.48572 0.775745 -0.204195 1.27198 0.717957 -0.898101 0.927863 9.73738 0.217047 0.739753 0.80722 7.1347 2.82863 -0.288757 -0.121586 1.22072 3.55044 0.647442 -0.349208 2.95454 4.28202 0.247879 0.218999 8.62418 8.96277 0.873085 0.954654 9.48337 3.15441 -1.04681 0.147549 6.00597 6.51485 -0.560675 0.364936 4.6979 9.52895 0.730241 0.68954 0.865019 4.45678 -0.99891 -0.853013 5.13368 9.01281 0.0322038 0.5652 9.52784 6.84772 0.292722 0.126395 9.72594 8.20376 -0.639915 0.533693 1.61593 8.87545 0.742737 -0.624342 3.74505 7.73442 0.099185 -0.899326 3.59534 6.14161 0.0658878 -0.207361 6.75853 9.57457 0.0221302 0.299021 9.36929 6.30432 -0.329239 -0.734978
4.201 1.91161 2.02121 0.0583055 0.830255 5.32922 5.13588 0.475099 0.825807 9.00512 1.69537 0.953374 0.00683225 8.81027 1.13769 0.510261 -0.125916 7.57574 1.40624 -0.345767 -0.647105 0.18596 0.541117 -0.687563 -1.05195 6.59224 2.47551 0.775745 -0.204195 1.22708 0.76435 -0.898101 0.927863 9.77437 0.257408 0.739753 0.80722 7.12026 2.82255 -0.288757 -0.121586 1.25309 3.53298 0.647442 -0.349208 2.96693 4.29297 0.247879 0.218999 8.66783 9.0105 0.873085 0.954654 9.43103 3.16179 -1.04681 0.147549 5.97794 6.5331 -0.560675 0.364936 4.73441 9.56342 0.730241 0.68954 0.815074 4.41413 -0.99891 -0.853013 5.13529 9.04107 0.0322038 0.5652 9.54248 6.85404 0.292722 0.126395 9.69395 8.23044 -0.639915 0.533693 1.65306 8.84424 0.742737 -0.624342 3.75001 7.68946 0.099185 -0.899326 3.59863 6.13124 0.0658878 -0.207361 6.75964 9.58952 0.0221302 0.299021 9.35283 6.26757 -0.329239 -0.734978
4.251 1.91452 2.06272 0.0583055 0.830255 5.35298 5.17717 0.475099 0.825807 9.05279 1.69571 0.953374 0.00683225 8.83579 1.1314 0.510261 -0.125916 7.55845 1.37389 -0.345767 -0.647105 0.151582 0.488519 -0.687563 -1.05195 6.63103 2.4653 0.775745 -0.204195 1.18217 0.810743 -0.898101 0.927863 9.81135 0.297769 0.739753 0.80722 7.10583 2.81647 -0.288757 -0.121586 1.28547 3.51552 0.647442 -0.349208 2.97932 4.30392 0.247879 0.218999 8.71149 9.05823 0.873085 0.954654 9.37869 3.16917 -1.04681 0.147549 5.94991 6.55134 -0.560675 0.364936 4.77092 9.5979 0.730241 0.68954 0.765128 4.37148 -0.99891 -0.853013 5.1369 9.06933 0.0322038 0.5652 9.55712 6.86036 0.292722 0.126395 9.66195 8.25713 -0.639915 0.533693 1.6902 8.81302 0.742737 -0.624342 3.75497 7.64449 0.099185 -0.899326 3.60193 6.12087 0.0658878 -0.207361 6.76074 9.60447 0.0221302 0.299021 9.33637 6.23082 -0.329239 -0.734978
4.301 1.91744 2.10424 0.0583055 0.830255 5.37673 5.21846 0.475099 0.825807 9.10046 1.69605 0.953374 0.00683225 8.8613 1.1251 0.510261 -0.125916 7.54116 1.34153 -0.345767 -0.647105 0.117204 0.435922 -0.687563 -1.05195 6.66981 2.45509 0.775745 -0.204195 1.13727 0.857136 -0.898101 0.927863 9.84834 0.33813 0.739753 0.80722 7.09139 2.81039 -0.288757 -0.121586 1.31784 3.49806 0.647442 -0.349208 2.99172 4.31487 0.247879 0.218999 8.75514 9.10597 0.873085 0.954654 9.32635 3.17654 -1.04681 0.147549 5.92187 6.56959 -0.560675 0.364936 4.80744 9.63238 0.730241 0.68954 0.715183 4.32883 -0.99891 -0.853013 5.13851 9.09759 0.0322038 0.5652 9.57175 6.86668 0.292722 0.126395 9.62996 8.28381 -0.639915 0.533693 1.72734 8.7818 0.742737 -0.624342 3.75993 7.59953 0.099185 -0.899326 3.60522 6.1105 0.0658878 -0.207361 6.76185 9.61942 0.0221302 0.299021 9.3199 6.19407 -0.329239 -0.734978
4.351 1.92035 2.14575 0.0583055 0.830255 5.40049 5.25975 0.475099 0.825807 9.14813 1.69639 0.953374 0.00683225 8.88681 1.1188 0.510261 -0.125916 7.52387 1.30918 -0.345767 -0.647105 0.116502 0.383324 0.687563 -1.05195 6.7086 2.44488 0.775745 -0.204195 1.09236 0.903529 -0.898101 0.927863 9.88533 0.378491 0.739753 0.80722 7.07695 2.80431 -0.288757 -0.121586 1.35021 3.4806 0.647442 -0.349208 3.00411 4.32582 0.247879 0.218999 8.79879 9.1537 0.873085 0.954654 9.27401 3.18392 -1.04681 0.147549 5.89384 6.58784 -0.560675 0.364936 4.84395 9.66685 0.730241 0.68954 0.665237 4.28618 -0.99891 -0.853013 5.14012 9.12585 0.0322038 0.5652 9.58639 6.873 0.292722 0.126395 9.59796 8.3105 -0.639915 0.533693 1.76447 8.75059 0.742737 -0.624342 3.76489 7.55456 0.099185 -0.899326 3.60851 6.10013 0.0658878 -0.207361 6.76296 9.63437 0.0221302 0.299021 9.30344 6.15732 -0.329239 -0.734978
4.401 1.92327 2.18726 0.0583055 0.830255 5.42424 5.30104 0.475099 0.825807 9.1958 1.69674 0.953374 0.00683225 8.91232 1.11251 0.510261 -0.125916 7.50658 1.27682 -0.345767 -0.647105 0.15088 0.330726 0.687563 -1.05195 6.74739 2.43467 0.775745 -0.204195 1.04746 0.949922 -0.898101 0.927863 9.87781 0.418852 -0.739753 0.80722 7.06251 2.79823 -0.288757 -0.121586 1.38258 3.46314 0.647442 -0.349208 3.01651 4.33677 0.247879 0.218999 8.84245 9.20143 0.873085 0.954654 9.22167 3.1913 -1.04681 0.147549 5.8658 6.60608 -0.560675 0.364936 4.88046 9.70133 0.730241 0.68954 0.615291 4.24353 -0.99891 -0.853013 5.14173 9.15411 0.0322038 0.5652 9.60103 6.87932 0.292722 0.126395 9.56596 8.33718 -0.639915 0.533693 1.80161 8.71937 0.742737 -0.624342 3.76985 7.50959 0.099185 -0.899326 3.61181 6.08977 0.0658878 -0.207361 6.76406 9.64932 0.0221302 0.299021 9.28698 6.12058 -0.329239 -0.734978
4.451 1.92618 2.22877 0.0583055 0.830255 5.448 5.34233 0.475099 0.825807 9.24347 1.69708 0.953374 0.00683225 8.93784 1.10621 0.510261 -0.125916 7.48929 1.24447 -0.345767 -0.647105 0.185258 0.278129 0.687563 -1.05195 6.78618 2.42446 0.775745 -0.204195 1.00255 0.996316 -0.898101 0.927863 9.84082 0.459213 -0.739753 0.80722 7.04808 2.79215 -0.288757 -0.121586 1.41495 3.44568 0.647442 -0.349208 3.0289 4.34772 0.247879 0.218999 8.8861 9.24916 0.873085 0.954654 9.16933 3.19868 -1.04681 0.147549 5.83777 6.62433 -0.560675 0.364936 4.91697 9.73581 0.730241 0.68954 0.565346 4.20088 -0.99891 -0.853013 5.14334 9.18237 0.0322038 0.5652 9.61566 6.88564 0.292722 0.126395 9.53397 8.36386 -0.639915 0.533693 1.83875 8.68815 0.742737 -0.624342 3.77481 7.46463 0.099185 -0.899326 3.6151 6.0794 0.0658878 -0.207361 6.76517 9.66428 0.0221302 0.299021 9.27052 6.08383 -0.329239 -0.734978
4.501 1.9291 2.27029 0.0583055 0.830255 5.47175 5.38362 0.475099 0.825807 9.29113 1.69742 0.953374 0.00683225 8.96335 1.09992 0.510261 -0.125916 7.47201 1.21211 -0.345767 -0.647105 0.219636 0.225531 0.687563 -1.05195 6.82496 2.41425 0.775745 -0.204195 0.957649 1.04271 -0.898101 0.927863 9.80383 0.499574 -0.739753 0.80722 7.03364 2.78608 -0.288757 -0.121586 1.44733 3.42822 0.647442 -0.349208 3.04129 4.35867 0.247879 0.218999 8.92976 9.2969 0.873085 0.954654 9.11699 3.20605 -1.04681 0.147549 5.80974 6.64258 -0.560675 0.364936 4.95348 9.77028 0.730241 0.68954 0.5154 4.15823 -0.99891 -0.853013 5.14495 9.21063 0.0322038 0.5652 9.6303 6.89196 0.292722 0.126395 9.50197 8.39055 -0.639915 0.533693 1.87588 8.65693 0.742737 -0.624342 3.77977 7.41966 0.099185 -0.899326 3.6184 6.06903 0.0658878 -0.207361 6.76627 9.67923 0.0221302 0.299021 9.25406 6.04708 -0.329239 -0.734978
4.551 1.93201 2.3118 0.0583055 0.830255 5.49551 5.42491 0.475099 0.825807 9.3388 1.69776 0.953374 0.00683225 8.98886 1.09362 0.510261 -0.125916 7.45472 1.17976 -0.345767 -0.647105 0.254014 0.172933 0.687563 -1.05195 6.86375 2.40404 0.775745 -0.204195 0.912744 1.0891 -0.898101 0.927863 9.76684 0.539935 -0.739753 0.80722 7.0192 2.78 -0.288757 -0.121586 1.4797 3.41076 0.647442 -0.349208 3.05369 4.36962 0.247879 0.218999 8.97341 9.34463 0.873085 0.954654 9.06465 3.21343 -1.04681 0.147549 5.7817 6.66082 -0.560675 0.364936 4.99 9.80476 0.730241 0.68954 0.465455 4.11558 -0.99891 -0.853013 5.14656 9.23889 0.0322038 0.5652 9.64493 6.89828 0.292722 0.126395 9.46998 8.41723 -0.639915 0.533693 1.91302 8.62572 0.742737 -0.624342 3.78472 7.37469 0.099185 -0.899326 3.62169 6.05866 0.0658878 -0.207361 6.76738 9.69418 0.0221302 0.299021 9.2376 6.01033 -0.329239 -0.734978
4.601 1.93493 2.35331 0.0583055 0.830255 5.51926 5.4662 0.475099 0.825807 9.38647 1.6981 0.953374 0.00683225 9.01438 1.08733 0.510261 -0.125916 7.43743 1.1474 -0.345767 -0.647105 0.288392 0.120336 0.687563 -1.05195 6.90254 2.39383 0.775745 -0.204195 0.867839 1.1355 -0.898101 0.927863 9.72986 0.580296 -0.739753 0.80722 7.00476 2.77392 -0.288757 -0.121586 1.51207 3.39329 0.647442 -0.349208 3.06608 4.38057 0.247879 0.218999 9.01707 9.39236 0.873085 0.954654 9.0123 3.22081 -1.04681 0.147549 5.75367 6.67907 -0.560675 0.364936 5.02651 9.83924 0.730241 0.68954 0.415509 4.07293 -0.99891 -0.853013 5.14817 9.26715 0.0322038 0.5652 9.65957 6.9046 0.292722 0.126395 9.43798 8.44392 -0.639915 0.533693 1.95016 8.5945 0.742737 -0.624342 3.78968 7.32973 0.099185 -0.899326 3.62499 6.04829 0.0658878 -0.207361 6.76849 9.70913 0.0221302 0.299021 9.22113 5.97358 -0.329239 -0.734978
4.651 1.93785 2.39482 0.0583055 0.830255 5.54302 5.50749 0.475099 0.825807 9.43414 1.69844 0.953374 0.00683225 9.03989 1.08103 0.510261 -0.125916 7.42014 1.11505 -0.345767 -0.647105 0.32277 0.131559 0.687563 1.05195 6.94133 2.38362 0.775745 -0.204195 0.822934 1.18189 -0.898101 0.927863 9.69287 0.620657 -0.739753 0.80722 6.99032 2.76784 -0.288757 -0.121586 1.54444 3.37583 0.647442 -0.349208 3.07848 4.39152 0.247879 0.218999 9.06072 9.44009 0.873085 0.954654 8.95996 3.22818 -1.04681 0.147549 5.72564 6.69732 -0.560675 0.364936 5.06302 9.87372 0.730241 0.68954 0.365564 4.03028 -0.99891 -0.853013 5.14978 9.29541 0.0322038 0.5652 9.67421 6.91092 0.292722 0.126395 9.40599 8.4706 -0.639915 0.533693 1.98729 8.56328 0.742737 -0.624342 3.79464 7.28476 0.099185 -0.899326 3.62828 6.03793 0.0658878 -0.207361 6.76959 9.72408 0.0221302 0.299021 9.20467 5.93683 -0.329239 -0.734978
4.701 1.94076 2.43634 0.0583055 0.830255 5.56677 5.54878 0.475099 0.825807 9.48181 1.69879 0.953374 0.00683225 9.0654 1.07473 0.510261 -0.125916 7.40285 1.08269 -0.345767 -0.647105 0.357148 0.184156 0.687563 1.05195 6.98011 2.37341 0.775745 -0.204195 0.778029 1.22828 -0.898101 0.927863 9.65588 0.661018 -0.739753 0.80722 6.97589 2.76176 -0.288757 -0.121586 1.57681 3.35837 0.647442 -0.349208 3.09087 4.40247 0.247879 0.218999 9.10437 9.48783 0.873085 0.954654 8.90762 3.23556 -1.04681 0.147549 5.6976 6.71556 -0.560675 0.364936 5.09953 9.89242 0.730241 -0.68954 0.315618 3.98763 -0.99891 -0.853013 5.15139 9.32367 0.0322038 0.5652 9.68884 6.91724 0.292722 0.126395 9.37399 8.49729 -0.639915 0.533693 2.02443 8.53207 0.742737 -0.624342 3.7996 7.2398 0.099185 -0.899326 3.63158 6.02756 0.0658878 -0.207361 6.7707 9.73903 0.0221302 0.299021 9.18821 5.90008 -0.329239 -0.734978
