t,theta1,omega1,theta2,omega2,E1,E2,E_total
38.775,0.06563847683,-0.5569405648,0.02035265269,0.3460119732,0.1762165594,0.06189387311,0.2381135282
38.8,0.05153691103,-0.5706057423,0.02892634197,0.3395347823,0.1758205142,0.06174582465,0.2375667242
38.825,0.03713744177,-0.5807614125,0.037312156,0.3309897173,0.1754060565,0.0616050305,0.237011087
38.85,0.02252857094,-0.5873501707,0.0454590327,0.3204296482,0.1749794728,0.06147213279,0.2364512037
38.875,0.007799954281,-0.5903371631,0.05331738696,0.3079198042,0.1745473983,0.06134765814,0.2358919129
38.9,-0.006958165395,-0.5897102977,0.0608394149,0.293537383,0.1741165974,0.06123203393,0.2353382436
38.925,-0.02165552797,-0.5854802721,0.06797938739,0.2773710817,0.1736937427,0.06112560261,0.2347953398
38.95,-0.03620242423,-0.5776804179,0.07469393089,0.2595205545,0.1732851997,0.06102863233,0.2342683719
38.975,-0.05051025782,-0.5663663643,0.08094229387,0.2400958006,0.1728968275,0.06094132277,0.2337624346
39,-0.06449209671,-0.5516155271,0.08668659712,0.2192164886,0.1725338006,0.06086380545,0.2332824331
39.025,-0.07806320974,-0.5335264346,0.0918920664,0.1970112204,0.1722004587,0.06079613822,0.2328329595
39.05,-0.0911415844,-0.5122179022,0.09652724603,0.1736167422,0.1719001897,0.06073829433,0.2324181634
39.075,-0.1036484223,-0.4878280712,0.1005641921,0.1491771058,0.1716353484,0.06069014699,0.2320416209
39.1,-0.115508609,-0.4605133295,0.1039786441,0.1238427875,0.171407213,0.06065145062,0.2317062062
39.125,-0.1266511556,-0.4304471316,0.1067501744,0.0977697692,0.1712159793,0.06062182054,0.2314139727
39.15,-0.1370096099,-0.3978187363,0.1088623135,0.07111858606,0.1710607915,0.06060071312,0.2311660481
39.175,-0.1465224349,-0.3628318804,0.1103026525,0.0440533479,0.1709398057,0.06058740841,0.2309625489
39.2,-0.1551333538,-0.3257034045,0.1110629191,0.01674073757,0.1708502833,0.06058099738,0.2308025211
39.225,-0.1627916599,-0.2866618472,0.1111390298,-0.0106510076,0.1707887076,0.06058037576,0.2306839095
39.25,-0.1694524915,-0.2459460186,0.1105311157,-0.03795312669,0.1707509195,0.06058424604,0.2306035607
39.275,-0.1750770703,-0.2038035666,0.1092435228,-0.06499737317,0.170732265,0.06059112903,0.2305572619
39.3,-0.179632905,-0.1604895409,0.1072847858,-0.09161705483,0.1707277488,0.06059938559,0.2305398154
39.325,-0.1830939581,-0.1162649624,0.1046675766,-0.1176480703,0.1707321878,0.06060724883,0.2305451505
39.35,-0.1854407774,-0.07139540036,0.1014086265,-0.1429299365,0.1707403592,0.06061286619,0.2305664685
39.375,-0.186660592,-0.02614955758,0.09752862303,-0.1673068008,0.1707471387,0.06061435037,0.2305964184
39.4,-0.1867473731,0.01920213724,0.09305208188,-0.1906284326,0.1707476235,0.0606098375,0.2306272988
39.425,-0.1857018596,0.06438893155,0.08800719414,-0.2127511861,0.17073724,0.06059755018,0.230651278
39.45,-0.1835315487,0.1091411494,0.08242565,-0.2335389293,0.1707118308,0.06057586287,0.2306606266
39.475,-0.1802506513,0.1531915929,0.07634243976,-0.2528639302,0.1706677229,0.06054336665,0.2306479532
39.5,-0.1758800129,0.1962769485,0.06979563324,-0.270607695,0.1706017767,0.06049893011,0.2306064359
39.525,-0.1704469983,0.2381391982,0.06282613892,-0.2866617486,0.170511415,0.06044175355,0.2305300394
39.55,-0.163985342,0.2785270379,0.05547744439,-0.3009283519,0.170394637,0.06037141322,0.2304137106
39.575,-0.1565349622,0.3171973005,0.0477953397,-0.3133211487,0.1702500164,0.06028789325,0.2302535441
39.6,-0.1481417399,0.3539163789,0.03982762551,-0.3237657347,0.1700766889,0.06019160305,0.2300469111
39.625,-0.1388572618,0.3884616445,0.03162380802,-0.3322001429,0.1698743298,0.06008337866,0.2297925476
39.65,-0.1287385287,0.4206228499,0.02323478293,-0.3385752412,0.1696431266,0.05996446729,0.2294905953
39.675,-0.1178476281,0.4502035058,0.01471251053,-0.3428550359,0.169383747,0.059836495,0.2291425963
39.7,-0.1062513741,0.4770222176,0.00610968446,-0.3450168803,0.1690973065,0.05970141833,0.2287514395
39.725,-0.09402091347,0.5009139658,-0.002520603566,-0.3450515838,0.1687853358,0.05956146137,0.2283212615
39.75,-0.08123130104,0.5217313132,-0.01112520047,-0.3429634224,0.1684497498,0.05941904056,0.227857305
39.775,-0.06796104613,0.5393455198,-0.0196512276,-0.3387700506,0.1680928187,0.05927668015,0.2273657406
39.8,-0.05429163225,0.5536475492,-0.02804641306,-0.3325023165,0.1677171398,0.05913692164,0.2268534589
39.825,-0.04030701321,0.5645489454,-0.03625941827,-0.3242039828,0.1673256113,0.05900223098,0.2263278401
39.85,-0.02609308919,0.5719825668,-0.04424015642,-0.313931359,0.1669214047,0.05887490744,0.2257965113
39.875,-0.0117371663,0.5759031604,-0.05194010062,-0.3017528482,0.1665079354,0.05875699783,0.2252670992
39.9,0.002672596004,0.5762877657,-0.05931257978,-0.2877484173,0.1660888297,0.05865021994,0.2247469882
39.925,0.01704774544,0.5731359379,-0.06631306035,-0.2720089945,0.1656678858,0.05855589835,0.2242430934
39.95,0.03130010064,0.566469787,-0.07289941212,-0.2546358045,0.1652490279,0.05847491522,0.2237616547
39.975,0.04534231359,0.5563338289,-0.07903215674,-0.2357396469,0.1648362511,0.05840767831,0.223308061
40,0.05908842594,0.5427946522,-0.08467469755,-0.2154401261,0.1644335585,0.05835410735,0.2228867082
